GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g18,176,0.8420584786987454,148,97,20,68,1,0.20618556701030927,0.014705882352941176,0.1866875300914781,13.086948112215364,0.6478462277391605,0.6478462277391605,13.086948112215364,13.086948112215364,13.086948112215364,13.086948112215364,13.086948112215364,0.6478462277391605,0.6478462277391605,0.6478462277391605,0.6478462277391605,0.6478462277391605
g19,172,0.0,0,94,17,64,1,0.18085106382978725,0.015625,0.18864243380900392,16.577355111708744,4.155442635622093,4.155442635622093,16.577355111708744,16.577355111708744,16.577355111708744,16.577355111708744,16.577355111708744,4.155442635622093,4.155442635622093,4.155442635622093,4.155442635622093,4.155442635622093
g20,160,0.0,0,83,9,53,0,0.10843373493975904,0.0,0.1946541456333093,21.53124830478505,4.760927578590829,4.760927578590829,21.53124830478505,21.53124830478505,21.53124830478505,21.53124830478505,21.53124830478505,4.760927578590829,4.760927578590829,4.760927578590829,4.760927578590829,4.760927578590829
g21,159,0.0,0,83,9,52,0,0.10843373493975904,0.0,0.19485361530468795,23.63662668421293,3.174282209735273,3.174282209735273,23.63662668421293,23.63662668421293,23.63662668421293,23.63662668421293,23.63662668421293,3.174282209735273,3.174282209735273,3.174282209735273,3.174282209735273,3.174282209735273
g22,159,0.0,0,83,9,52,0,0.10843373493975904,0.0,0.19485361530468795,28.329142767685962,1.3781184451633735,1.3781184451633735,28.329142767685962,28.329142767685962,28.329142767685962,26.034165586355513,26.034165586355513,1.3781184451633735,1.3781184451633735,1.3781184451633735,1.3781184451633735,1.3781184451633735
g23,158,0.0,0,82,9,52,0,0.10975609756097561,0.0,0.19485361530468798,32.54774751751543,4.097943698324601,4.097943698324601,32.54774751751543,32.54774751751543,32.54774751751543,23.570226039551585,23.570226039551585,4.097943698324601,4.097943698324601,4.097943698324601,4.097943698324601,4.097943698324601
g24,61,0.0,0,32,3,20,0,0.09375,0.0,0.19485361530468798,35.44928666283761,2.840292210797243,2.840292210797243,35.44928666283761,35.44928666283761,35.44928666283761,21.343747458109494,21.343747458109494,2.840292210797243,2.840292210797243,2.840292210797243,2.840292210797243,2.840292210797243
g25,24,0.0,0,13,3,9,1,0.23076923076923078,0.1111111111111111,0.18663115273487726,17.072207656213735,6.158787706138699,6.158787706138699,17.072207656213735,17.072207656213735,17.072207656213735,17.072207656213735,17.072207656213735,6.158787706138699,6.158787706138699,6.158787706138699,6.158787706138699,6.158787706138699
g26,129,0.0,0,71,15,50,1,0.2112676056338028,0.02,0.18668654110411168,18.890787697140645,6.8029241384586605,6.8029241384586605,18.890787697140645,18.890787697140645,18.890787697140645,18.890787697140645,18.890787697140645,6.8029241384586605,6.8029241384586605,6.8029241384586605,6.8029241384586605,6.8029241384586605
g27,176,0.0005244866250112285,0,97,20,68,1,0.20618556701030927,0.014705882352941176,0.1866875300914781,17.402328799954287,5.942380615919973,5.942380615919973,17.402328799954287,17.402328799954287,17.402328799954287,17.402328799954287,17.402328799954287,5.942380615919973,5.942380615919973,5.942380615919973,5.942380615919973,5.942380615919973
g28,176,0.0001742268760402266,0,97,20,68,1,0.20618556701030927,0.014705882352941176,0.1866875300914781,21.59949397439971,0.0,0.0,21.59949397439971,21.59949397439971,21.59949397439971,21.59949397439971,21.59949397439971,0.0,0.0,0.0,0.0,0.0
g29,167,0.0,0,89,14,59,1,0.15730337078651685,0.01694915254237288,0.1911510931838946,18.514701560907955,4.572734427725226,4.572734427725226,18.514701560907955,18.514701560907955,18.514701560907955,18.514701560907955,18.514701560907955,4.572734427725226,4.572734427725226,4.572734427725226,4.572734427725226,4.572734427725226
g30,159,0.0,0,83,9,53,0,0.10843373493975904,0.0,0.1948006736696899,25.80748593515496,4.071423046520868,4.071423046520868,25.80748593515496,25.80748593515496,25.80748593515496,25.80748593515496,25.80748593515496,4.071423046520868,4.071423046520868,4.071423046520868,4.071423046520868,4.071423046520868
g31,159,0.0,0,83,9,52,0,0.10843373493975904,0.0,0.19485361530468795,27.334167424312625,1.071381181474936,1.071381181474936,27.334167424312625,27.334167424312625,27.334167424312625,26.8741924943285,26.8741924943285,1.071381181474936,1.071381181474936,1.071381181474936,1.071381181474936,1.071381181474936
